 3.724647844784e-01  3.724647844784e-01  6.140000000000e+02  2.027000000000e+03  2.197000000000e+03  1.183000000000e+03  1.358000000000e+03  3.724647844784e-01  5.790000000000e+02  1.349000000000e+03  2.820000000000e+03  1.752000000000e+03  1.526000000000e+03  3.585907423138e+04  6.230021525963e+04  9.369598086718e+04  6.182219704063e+04  6.469738598531e+04  1.483689948800e+05  1.933491914813e+05  1.209869753851e+05  1.264068395823e+05  3.223956141060e+05  2.034451230938e+05  2.046103582684e+05  1.546747405792e+05  1.504450495757e+05  1.672280378131e+05 
 4.079376210954e-01  4.079376210954e-01  6.530000000000e+02  2.154000000000e+03  2.259000000000e+03  1.234000000000e+03  1.355000000000e+03  4.079376210954e-01  5.890000000000e+02  1.359000000000e+03  2.823000000000e+03  1.841000000000e+03  1.677000000000e+03  3.687788507908e+04  6.504620576375e+04  9.821815624356e+04  6.471497989718e+04  6.731464114072e+04  1.529924515210e+05  2.013280016082e+05  1.264656668703e+05  1.317573575585e+05  3.339059183256e+05  2.121077160580e+05  2.132073817962e+05  1.609246246449e+05  1.570022527811e+05  1.745453347343e+05 
 4.434104577124e-01  4.434104577124e-01  6.990000000000e+02  2.115000000000e+03  2.348000000000e+03  1.233000000000e+03  1.420000000000e+03  4.434104577124e-01  6.220000000000e+02  1.460000000000e+03  2.949000000000e+03  1.876000000000e+03  1.679000000000e+03  3.840582673210e+04  6.770255741446e+04  1.012070792216e+05  6.755336014670e+04  7.008875626112e+04  1.595572720102e+05  2.096193480400e+05  1.314947550292e+05  1.368429599127e+05  3.483133997198e+05  2.210791294088e+05  2.237249192870e+05  1.681268851196e+05  1.635575887799e+05  1.826651395228e+05 
 4.788832943294e-01  4.788832943294e-01  6.730000000000e+02  2.237000000000e+03  2.363000000000e+03  1.377000000000e+03  1.504000000000e+03  4.788832943294e-01  6.690000000000e+02  1.489000000000e+03  3.142000000000e+03  1.893000000000e+03  1.835000000000e+03  3.992539968388e+04  7.027986069451e+04  1.062835499273e+05  7.024443732406e+04  7.332465802112e+04  1.654740448396e+05  2.188909904744e+05  1.371324402385e+05  1.429314718340e+05  3.641490531392e+05  2.289668571153e+05  2.343173346722e+05  1.733675577973e+05  1.710510194012e+05  1.889941779325e+05 
 5.143561309464e-01  5.143561309464e-01  7.750000000000e+02  2.292000000000e+03  2.564000000000e+03  1.439000000000e+03  1.549000000000e+03  5.143561309464e-01  6.680000000000e+02  1.547000000000e+03  3.351000000000e+03  1.958000000000e+03  1.829000000000e+03  4.154523849396e+04  7.363896018803e+04  1.104632729792e+05  7.327960081995e+04  7.698913361482e+04  1.725476341339e+05  2.268972567816e+05  1.430938030825e+05  1.486846429289e+05  3.783800361403e+05  2.403088450170e+05  2.429852086508e+05  1.812716678566e+05  1.777542419364e+05  1.973718082083e+05 
 5.498289675634e-01  5.498289675634e-01  7.680000000000e+02  2.407000000000e+03  2.679000000000e+03  1.520000000000e+03  1.639000000000e+03  5.498289675634e-01  7.380000000000e+02  1.605000000000e+03  3.430000000000e+03  2.086000000000e+03  1.924000000000e+03  4.354952698100e+04  7.696266847502e+04  1.153508483990e+05  7.678150898251e+04  8.028184360564e+04  1.793962860992e+05  2.362850714701e+05  1.490711809402e+05  1.557355221438e+05  3.946542638486e+05  2.501361372365e+05  2.527547948776e+05  1.879783445361e+05  1.852595276585e+05  2.052132508209e+05 
 5.853018041804e-01  5.853018041804e-01  7.790000000000e+02  2.466000000000e+03  2.700000000000e+03  1.561000000000e+03  1.691000000000e+03  5.853018041804e-01  7.290000000000e+02  1.665000000000e+03  3.491000000000e+03  2.226000000000e+03  2.075000000000e+03  4.541977559470e+04  7.955460679136e+04  1.200010525894e+05  8.000643682178e+04  8.372956517589e+04  1.856549678731e+05  2.469148865356e+05  1.557982716755e+05  1.620163893128e+05  4.095611045248e+05  2.605637856323e+05  2.640178650659e+05  1.966407275082e+05  1.930966222745e+05  2.141941882149e+05 
 6.207746407974e-01  6.207746407974e-01  8.190000000000e+02  2.541000000000e+03  2.801000000000e+03  1.628000000000e+03  1.780000000000e+03  6.207746407974e-01  7.970000000000e+02  1.772000000000e+03  3.684000000000e+03  2.275000000000e+03  2.192000000000e+03  4.655999874400e+04  8.301946396278e+04  1.250008127082e+05  8.340753269131e+04  8.732586277807e+04  1.928620048764e+05  2.569079872920e+05  1.625322383838e+05  1.688220770528e+05  4.268390713821e+05  2.713588612214e+05  2.747005758273e+05  2.040321837193e+05  2.009038714852e+05  2.236791518082e+05 
 6.562474774144e-01  6.562474774144e-01  8.450000000000e+02  2.637000000000e+03  2.953000000000e+03  1.743000000000e+03  1.921000000000e+03  6.562474774144e-01  8.150000000000e+02  1.815000000000e+03  3.814000000000e+03  2.338000000000e+03  2.272000000000e+03  4.921089835047e+04  8.666770367271e+04  1.307324576350e+05  8.750671370090e+04  9.066991237263e+04  2.010620205498e+05  2.677232368897e+05  1.696202468311e+05  1.762003959967e+05  4.443607663951e+05  2.828816814060e+05  2.871617491511e+05  2.119407655505e+05  2.097767695713e+05  2.332052360232e+05 
 6.917203140314e-01  6.917203140314e-01  9.250000000000e+02  2.582000000000e+03  3.019000000000e+03  1.730000000000e+03  2.004000000000e+03  6.917203140314e-01  8.590000000000e+02  1.903000000000e+03  4.011000000000e+03  2.422000000000e+03  2.261000000000e+03  5.130338259384e+04  8.966488302132e+04  1.359529753578e+05  9.055330740724e+04  9.478425885500e+04  2.103141641908e+05  2.792827207500e+05  1.762318881883e+05  1.836050687393e+05  4.626521962621e+05  2.943356551601e+05  2.993728432336e+05  2.198640825742e+05  2.168018605258e+05  2.434893063653e+05 
 7.271931506484e-01  7.271931506484e-01  9.600000000000e+02  2.753000000000e+03  3.242000000000e+03  1.984000000000e+03  2.043000000000e+03  7.271931506484e-01  8.690000000000e+02  2.024000000000e+03  4.103000000000e+03  2.476000000000e+03  2.501000000000e+03  5.379216466834e+04  9.388094416346e+04  1.416559108486e+05  9.429615030205e+04  9.857329311164e+04  2.175054599136e+05  2.905518478302e+05  1.838903554608e+05  1.913692849578e+05  4.811752611955e+05  3.079069567735e+05  3.113070605730e+05  2.294783852115e+05  2.267473477005e+05  2.515710645653e+05 
 7.626659872654e-01  7.626659872654e-01  9.090000000000e+02  2.885000000000e+03  3.281000000000e+03  1.921000000000e+03  2.199000000000e+03  7.626659872654e-01  9.360000000000e+02  2.079000000000e+03  4.350000000000e+03  2.629000000000e+03  2.516000000000e+03  5.564510448358e+04  9.801079894394e+04  1.480923458340e+05  9.880342254711e+04  1.034809319553e+05  2.249309411652e+05  3.022957323978e+05  1.919446389341e+05  1.996718585840e+05  4.993594950377e+05  3.199716197099e+05  3.248373166203e+05  2.399884679835e+05  2.360899831713e+05  2.626505933387e+05 
 7.981388238824e-01  7.981388238824e-01  1.057000000000e+03  3.010000000000e+03  3.452000000000e+03  2.070000000000e+03  2.251000000000e+03  7.981388238824e-01  9.580000000000e+02  2.110000000000e+03  4.402000000000e+03  2.727000000000e+03  2.661000000000e+03  5.742059207293e+04  1.026090571148e+05  1.544539052671e+05  1.025384096930e+05  1.077575054590e+05  2.347421980921e+05  3.162869007640e+05  1.999380082719e+05  2.086864983868e+05  5.227359906054e+05  3.347289314417e+05  3.387762762278e+05  2.494253046028e+05  2.460442333003e+05  2.731857431456e+05 
 8.336116604994e-01  8.336116604994e-01  1.059000000000e+03  3.061000000000e+03  3.670000000000e+03  2.081000000000e+03  2.275000000000e+03  8.336116604994e-01  1.010000000000e+03  2.295000000000e+03  4.499000000000e+03  2.871000000000e+03  2.708000000000e+03  6.087692687181e+04  1.054133642881e+05  1.605888921005e+05  1.073191691511e+05  1.120618650344e+05  2.454231643269e+05  3.274067575572e+05  2.088011569847e+05  2.178131881374e+05  5.427782191158e+05  3.474494887096e+05  3.539080801173e+05  2.583105477637e+05  2.580923226091e+05  2.845969329405e+05 
 8.690844971164e-01  8.690844971164e-01  1.061000000000e+03  3.178000000000e+03  3.713000000000e+03  2.292000000000e+03  2.447000000000e+03  8.690844971164e-01  1.081000000000e+03  2.279000000000e+03  4.753000000000e+03  2.909000000000e+03  2.847000000000e+03  6.264118075934e+04  1.114685382694e+05  1.677504196534e+05  1.121746727180e+05  1.169880562150e+05  2.560497893995e+05  3.418719894510e+05  2.168001417057e+05  2.270982243261e+05  5.658876359405e+05  3.624886447171e+05  3.679305561014e+05  2.688633230321e+05  2.669972118867e+05  2.957870699397e+05 
 9.045573337334e-01  9.045573337334e-01  1.112000000000e+03  3.327000000000e+03  3.873000000000e+03  2.224000000000e+03  2.501000000000e+03  9.045573337334e-01  1.052000000000e+03  2.325000000000e+03  4.959000000000e+03  2.953000000000e+03  2.980000000000e+03  6.536680073933e+04  1.157591628012e+05  1.750832645068e+05  1.168203529889e+05  1.221381258450e+05  2.651841762066e+05  3.563627709599e+05  2.267639746859e+05  2.370420782573e+05  5.896051653977e+05  3.765306366015e+05  3.851790404825e+05  2.790427429944e+05  2.781168147211e+05  3.087490403518e+05 
 9.400301703504e-01  9.400301703504e-01  1.132000000000e+03  3.365000000000e+03  3.967000000000e+03  2.417000000000e+03  2.678000000000e+03  9.400301703504e-01  1.082000000000e+03  2.458000000000e+03  4.979000000000e+03  3.239000000000e+03  3.076000000000e+03  6.764732471195e+04  1.208557761223e+05  1.822761282677e+05  1.211719461756e+05  1.268426924906e+05  2.771068972195e+05  3.707853825450e+05  2.360592646808e+05  2.467266873980e+05  6.135251601137e+05  3.939229385052e+05  4.005136716066e+05  2.919759661105e+05  2.901722678931e+05  3.213695429025e+05 
 9.755030069674e-01  9.755030069674e-01  1.241000000000e+03  3.490000000000e+03  4.069000000000e+03  2.480000000000e+03  2.682000000000e+03  9.755030069674e-01  1.157000000000e+03  2.631000000000e+03  5.258000000000e+03  3.271000000000e+03  3.223000000000e+03  7.080927162579e+04  1.256021036224e+05  1.902736950678e+05  1.269105751897e+05  1.324565849039e+05  2.855391692889e+05  3.871238046356e+05  2.466573432656e+05  2.566471128906e+05  6.389985272280e+05  4.096871121022e+05  4.174383357970e+05  3.048114929653e+05  3.023153663895e+05  3.351574932525e+05 
 1.010975843584e+00  1.010975843584e+00  1.253000000000e+03  3.658000000000e+03  4.416000000000e+03  2.598000000000e+03  2.864000000000e+03  1.010975843584e+00  1.214000000000e+03  2.783000000000e+03  5.435000000000e+03  3.500000000000e+03  3.282000000000e+03  7.339247621081e+04  1.309036397023e+05  1.979377088522e+05  1.320630923025e+05  1.382947638077e+05  2.975713341764e+05  4.037078403529e+05  2.569338880192e+05  2.680731848949e+05  6.655453253082e+05  4.277199386161e+05  4.350056507782e+05  3.159589812999e+05  3.147772714117e+05  3.483688878315e+05 
 1.046448680201e+00  1.046448680201e+00  1.380000000000e+03  3.754000000000e+03  4.583000000000e+03  2.735000000000e+03  2.929000000000e+03  1.046448680201e+00  1.289000000000e+03  2.797000000000e+03  5.768000000000e+03  3.610000000000e+03  3.725000000000e+03  7.681284605679e+04  1.365644537769e+05  2.071697366692e+05  1.378194553834e+05  1.436576519324e+05  3.103427362912e+05  4.199821253606e+05  2.678504015857e+05  2.799932376901e+05  6.940662510735e+05  4.441417913200e+05  4.535480390765e+05  3.286481741047e+05  3.281333595268e+05  3.646374418337e+05 
 1.081921516818e+00  1.081921516818e+00  1.357000000000e+03  3.979000000000e+03  4.854000000000e+03  2.974000000000e+03  3.052000000000e+03  1.081921516818e+00  1.288000000000e+03  2.967000000000e+03  5.978000000000e+03  3.700000000000e+03  3.700000000000e+03  8.025342149326e+04  1.423922963588e+05  2.146693633035e+05  1.436592876626e+05  1.497699084328e+05  3.230838699692e+05  4.385539327816e+05  2.804278730090e+05  2.918096441577e+05  7.203871948655e+05  4.641310134820e+05  4.739259848128e+05  3.409409871778e+05  3.414202718590e+05  3.790142768429e+05 
 1.117394353435e+00  1.117394353435e+00  1.508000000000e+03  3.853000000000e+03  4.997000000000e+03  2.973000000000e+03  3.331000000000e+03  1.117394353435e+00  1.331000000000e+03  3.132000000000e+03  6.096000000000e+03  3.814000000000e+03  3.881000000000e+03  8.301644444056e+04  1.479987916845e+05  2.241832639379e+05  1.493164913536e+05  1.573048222578e+05  3.361028504861e+05  4.552780460835e+05  2.912601031705e+05  3.052838817038e+05  7.501810743970e+05  4.832910864116e+05  4.931503282143e+05  3.573014993061e+05  3.577380924402e+05  3.959376627572e+05 
 1.152867190052e+00  1.152867190052e+00  1.527000000000e+03  4.195000000000e+03  5.109000000000e+03  3.127000000000e+03  3.520000000000e+03  1.152867190052e+00  1.526000000000e+03  3.268000000000e+03  6.230000000000e+03  3.964000000000e+03  4.069000000000e+03  8.664827913581e+04  1.539235850869e+05  2.345572032997e+05  1.557210734105e+05  1.631991512732e+05  3.487189639020e+05  4.752697026052e+05  3.037721615279e+05  3.181054477780e+05  7.843480669117e+05  5.043337455774e+05  5.145632844281e+05  3.701353066678e+05  3.714127518308e+05  4.121536315288e+05 
 1.188340026669e+00  1.188340026669e+00  1.573000000000e+03  4.386000000000e+03  5.296000000000e+03  3.172000000000e+03  3.513000000000e+03  1.188340026669e+00  1.516000000000e+03  3.379000000000e+03  6.569000000000e+03  4.206000000000e+03  4.190000000000e+03  9.056887078784e+04  1.614365318574e+05  2.436803599680e+05  1.629471108066e+05  1.701584049407e+05  3.627987100524e+05  4.939555721060e+05  3.165538499253e+05  3.312484197692e+05  8.154182270815e+05  5.238520572783e+05  5.358603324100e+05  3.864803870562e+05  3.872494365982e+05  4.284442459918e+05 
 1.223812863286e+00  1.223812863286e+00  1.616000000000e+03  4.451000000000e+03  5.474000000000e+03  3.272000000000e+03  3.744000000000e+03  1.223812863286e+00  1.578000000000e+03  3.523000000000e+03  6.929000000000e+03  4.332000000000e+03  4.373000000000e+03  9.387556900452e+04  1.678591590572e+05  2.539983737660e+05  1.693102613744e+05  1.772171019617e+05  3.775197335871e+05  5.150964032050e+05  3.301881345574e+05  3.464601021891e+05  8.468684310586e+05  5.492362978770e+05  5.585736711615e+05  4.014743634746e+05  4.037971332982e+05  4.463255541130e+05 
 1.259285699903e+00  1.259285699903e+00  1.745000000000e+03  4.709000000000e+03  5.560000000000e+03  3.557000000000e+03  3.761000000000e+03  1.259285699903e+00  1.670000000000e+03  3.701000000000e+03  6.950000000000e+03  4.582000000000e+03  4.581000000000e+03  9.844476615695e+04  1.747225715302e+05  2.652927009257e+05  1.763489021875e+05  1.851271915302e+05  3.914428819545e+05  5.373463046990e+05  3.442251548639e+05  3.599800634130e+05  8.846630523394e+05  5.703400211299e+05  5.840838101037e+05  4.189327000945e+05  4.199545959824e+05  4.664495271579e+05 
 1.294758536520e+00  1.294758536520e+00  1.710000000000e+03  4.681000000000e+03  6.016000000000e+03  3.587000000000e+03  3.941000000000e+03  1.294758536520e+00  1.737000000000e+03  4.018000000000e+03  7.393000000000e+03  4.739000000000e+03  4.727000000000e+03  1.016694959160e+05  1.815934820340e+05  2.760612009022e+05  1.839953826144e+05  1.933449054976e+05  4.088502679784e+05  5.595199135472e+05  3.595090604714e+05  3.748027445858e+05  9.192675495047e+05  5.953424367717e+05  6.069992311116e+05  4.354110319578e+05  4.383398268815e+05  4.845445382074e+05 
 1.330231373137e+00  1.330231373137e+00  1.804000000000e+03  5.123000000000e+03  6.218000000000e+03  3.827000000000e+03  4.176000000000e+03  1.330231373137e+00  1.758000000000e+03  4.027000000000e+03  7.599000000000e+03  4.872000000000e+03  4.946000000000e+03  1.060698160448e+05  1.904437697939e+05  2.879538405476e+05  1.918951402006e+05  2.012227905696e+05  4.260136007825e+05  5.833902997981e+05  3.751213095561e+05  3.915017271488e+05  9.552200933703e+05  6.198088346941e+05  6.337763563344e+05  4.538943428416e+05  4.555268875266e+05  5.043637201154e+05 
 1.365704209754e+00  1.365704209754e+00  1.804000000000e+03  5.326000000000e+03  6.333000000000e+03  3.977000000000e+03  4.374000000000e+03  1.365704209754e+00  1.977000000000e+03  4.050000000000e+03  7.954000000000e+03  5.050000000000e+03  5.105000000000e+03  1.107975861166e+05  1.982251478108e+05  3.003489491319e+05  2.009310656435e+05  2.100291309274e+05  4.436545092645e+05  6.082441617022e+05  3.907659852074e+05  4.074535112751e+05  9.935918621960e+05  6.459837004024e+05  6.607117948725e+05  4.727268952677e+05  4.758121906292e+05  5.261908397473e+05 
 1.401177046371e+00  1.401177046371e+00  1.944000000000e+03  5.335000000000e+03  6.712000000000e+03  4.122000000000e+03  4.599000000000e+03  1.401177046371e+00  1.912000000000e+03  4.195000000000e+03  8.210000000000e+03  5.393000000000e+03  5.343000000000e+03  1.156937205934e+05  2.065577150889e+05  3.123559582636e+05  2.094744855820e+05  2.187743728389e+05  4.619189672810e+05  6.330134500964e+05  4.072082776676e+05  4.259981458171e+05  1.039606845307e+06  6.710343513968e+05  6.895224900401e+05  4.934918212234e+05  4.954945639596e+05  5.476657925457e+05 
 1.436649882988e+00  1.436649882988e+00  2.063000000000e+03  5.679000000000e+03  7.023000000000e+03  4.330000000000e+03  4.723000000000e+03  1.436649882988e+00  2.061000000000e+03  4.502000000000e+03  8.412000000000e+03  5.493000000000e+03  5.647000000000e+03  1.199321621363e+05  2.150705431529e+05  3.265399675829e+05  2.178065508831e+05  2.285413947001e+05  4.789508433325e+05  6.588393612685e+05  4.243357455712e+05  4.444184997894e+05  1.082056025380e+06  7.027746213834e+05  7.186209523247e+05  5.122131793385e+05  5.161609570867e+05  5.713535619932e+05 
 1.472122719605e+00  1.472122719605e+00  2.129000000000e+03  5.837000000000e+03  7.269000000000e+03  4.580000000000e+03  5.132000000000e+03  1.472122719605e+00  2.145000000000e+03  4.696000000000e+03  8.948000000000e+03  5.725000000000e+03  5.796000000000e+03  1.256646476247e+05  2.244955562559e+05  3.402682715314e+05  2.269933786983e+05  2.375226787713e+05  4.992825518637e+05  6.869776059855e+05  4.430699786904e+05  4.637372030833e+05  1.125723209968e+06  7.321977774101e+05  7.483370464299e+05  5.329471779685e+05  5.383562064047e+05  5.932052808592e+05 
 1.507595556222e+00  1.507595556222e+00  2.293000000000e+03  5.943000000000e+03  7.581000000000e+03  4.806000000000e+03  5.341000000000e+03  1.507595556222e+00  2.228000000000e+03  4.822000000000e+03  9.256000000000e+03  6.083000000000e+03  6.053000000000e+03  1.309987312855e+05  2.322955700677e+05  3.542663646218e+05  2.363618688022e+05  2.482204428477e+05  5.184210942662e+05  7.164301794294e+05  4.620218598879e+05  4.840443753469e+05  1.172538940187e+06  7.622918064631e+05  7.807231236446e+05  5.564562081777e+05  5.610751827766e+05  6.207996328394e+05 
 1.543068392839e+00  1.543068392839e+00  2.334000000000e+03  6.054000000000e+03  7.906000000000e+03  4.860000000000e+03  5.366000000000e+03  1.543068392839e+00  2.393000000000e+03  4.996000000000e+03  9.677000000000e+03  6.280000000000e+03  6.372000000000e+03  1.375079480593e+05  2.428781119590e+05  3.705889474459e+05  2.476836103367e+05  2.590418970905e+05  5.387866981311e+05  7.448298151407e+05  4.809441603036e+05  5.032800297113e+05  1.222466270526e+06  7.942308350197e+05  8.144439013702e+05  5.767481161911e+05  5.855182479550e+05  6.451845632378e+05 
 1.578541229456e+00  1.578541229456e+00  2.437000000000e+03  6.471000000000e+03  8.138000000000e+03  5.117000000000e+03  5.604000000000e+03  1.578541229456e+00  2.489000000000e+03  5.357000000000e+03  9.923000000000e+03  6.544000000000e+03  6.593000000000e+03  1.417270597792e+05  2.536843996692e+05  3.848782650253e+05  2.579291237269e+05  2.702285972522e+05  5.607534906084e+05  7.783990410858e+05  5.024433579667e+05  5.245771445547e+05  1.270917698308e+06  8.283638358538e+05  8.489297906503e+05  6.024562010272e+05  6.082025197720e+05  6.727959575050e+05 
 1.614014066073e+00  1.614014066073e+00  2.575000000000e+03  6.654000000000e+03  8.457000000000e+03  5.354000000000e+03  5.892000000000e+03  1.614014066073e+00  2.606000000000e+03  5.577000000000e+03  1.036500000000e+04  6.810000000000e+03  6.828000000000e+03  1.474103452225e+05  2.644193002497e+05  4.022457822393e+05  2.696331038181e+05  2.808627016701e+05  5.847840566884e+05  8.107905402177e+05  5.234965522889e+05  5.477163641384e+05  1.321393592073e+06  8.614838533441e+05  8.865369735077e+05  6.264339285938e+05  6.349392840751e+05  6.993728698619e+05 
 1.649486902690e+00  1.649486902690e+00  2.587000000000e+03  6.942000000000e+03  8.783000000000e+03  5.650000000000e+03  6.152000000000e+03  1.649486902690e+00  2.618000000000e+03  5.721000000000e+03  1.053600000000e+04  7.056000000000e+03  7.184000000000e+03  1.532720119124e+05  2.747923473182e+05  4.185466450281e+05  2.796536814835e+05  2.933206363181e+05  6.079181119919e+05  8.442249904068e+05  5.457183364203e+05  5.698310732882e+05  1.380514529540e+06  8.987389849917e+05  9.220411346704e+05  6.540228465434e+05  6.612896088805e+05  7.287808167170e+05 
 1.684959739307e+00  1.684959739307e+00  2.714000000000e+03  6.949000000000e+03  9.339000000000e+03  5.902000000000e+03  6.407000000000e+03  1.684959739307e+00  2.768000000000e+03  6.011000000000e+03  1.136700000000e+04  7.274000000000e+03  7.479000000000e+03  1.595494970699e+05  2.867896167152e+05  4.367475896749e+05  2.921111225118e+05  3.058180258312e+05  6.313512472274e+05  8.796653068713e+05  5.683900537038e+05  5.952501703975e+05  1.437232606060e+06  9.360032547684e+05  9.606496348341e+05  6.799630765848e+05  6.891931125188e+05  7.605537097279e+05 
 1.720432575924e+00  1.720432575924e+00  2.887000000000e+03  7.414000000000e+03  9.731000000000e+03  6.315000000000e+03  6.675000000000e+03  1.720432575924e+00  2.839000000000e+03  6.312000000000e+03  1.147200000000e+04  7.694000000000e+03  7.846000000000e+03  1.659779543435e+05  2.990083053597e+05  4.551674650712e+05  3.044912938012e+05  3.184848987970e+05  6.577217282246e+05  9.144193084310e+05  5.932772963130e+05  6.220426830943e+05  1.495532308965e+06  9.754437413648e+05  1.001623025655e+06  7.065438452043e+05  7.188246136409e+05  7.909474065877e+05 
